userID,restaurantID,RName,Cuisine,Area,Seats,Halls_Count,Summer_Terrace,VIP_Zone,Avg_Bill,Staff_Count,Michelin_Stars,Age,Gender,Profession,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,Rating
V0516,R039,Fahrenheit,Georgian,154,84,1,No,Yes,4056,31,1,25,Female,IT Specialist,0.94,0.55,0.53,0.38,0.29,4.0
V0890,R015,Big Wine Freaks,Fusion,136,36,2,No,No,5540,22,0,57,Male,Creative,0.47,0.58,0.18,0.55,0.53,2.5
V0005,R002,Artest Chef’s Table,Japanese,160,121,1,No,No,3285,32,0,53,Female,Medical,0.88,0.56,0.42,0.64,0.29,3.5
V0764,R026,Grace Bistro,Japanese,77,50,2,Yes,No,9397,19,0,39,Female,Student,0.48,0.32,0.64,0.61,0.69,2.0
V0520,R023,Cristal Room Baccarat,French,108,79,2,Yes,No,6023,19,0,25,Male,Student,0.54,0.65,0.21,0.52,0.07,2.0
V0849,R044,Pushkin,Mediterranean,532,39,1,Yes,No,5211,94,0,48,Male,Entrepreneur,0.64,0.51,0.44,0.66,0.72,3.0
V0712,R047,Sartoria Lamberti,Italian,147,39,2,Yes,No,5986,28,0,41,Male,Manager,0.69,0.44,1.0,0.57,0.15,2.0
V0901,R006,Beluga,Georgian,424,64,3,Yes,Yes,6502,72,0,33,Female,Finance,0.44,0.59,0.59,0.67,0.63,3.5
V0605,R045,Gvidon,Georgian,329,94,1,Yes,No,5898,58,0,22,Male,Student,0.25,0.67,0.41,0.59,0.32,2.5
V0693,R019,BOLSHOI,Italian,256,89,3,Yes,No,5882,47,0,25,Female,Scientist,0.76,0.53,0.32,0.5,0.76,3.5
V0319,R016,Padron,Mediterranean,440,60,1,Yes,No,4316,76,0,35,Male,Sales,0.74,0.56,0.57,0.49,0.42,3.0
V0805,R044,Pushkin,Mediterranean,532,39,1,Yes,No,5211,94,0,29,Male,Student,0.48,0.54,0.77,0.59,0.55,3.0
V0454,R048,Eggsellent,Seafood,143,93,2,No,Yes,3760,23,0,53,Female,Sales,0.64,0.7,0.54,0.5,0.5,3.0
V0444,R050,Probka na Tsvetnom,Author's,173,37,2,Yes,Yes,3768,27,0,18,Female,Finance,0.59,0.45,1.0,0.54,0.29,1.0
V0138,R045,Gvidon,Georgian,329,94,1,Yes,No,5898,58,0,39,Male,Scientist,0.84,0.39,0.82,0.49,0.52,2.5
V0788,R021,Darbar,French,106,68,3,No,No,3143,13,0,61,Male,Entrepreneur,0.66,0.4,0.44,0.78,0.21,2.0
V0674,R007,Grand Cru,Italian,227,46,2,No,No,5496,38,1,47,Male,Sales,0.79,0.3,0.39,0.54,0.48,4.5
V0438,R005,Selfie,Seafood,192,129,1,No,Yes,2810,38,0,55,Female,Medical,0.66,0.58,0.14,0.47,0.36,3.5
V0779,R034,Butler,Georgian,279,77,1,Yes,No,2967,40,0,54,Male,Sales,0.43,0.63,0.6,0.45,0.3,4.0
V0992,R020,Peshi,Fusion,142,37,1,Yes,No,5212,22,0,24,Male,Finance,0.56,0.7,0.35,0.66,0.63,2.5
V0974,R018,La Marée,Asian,67,56,2,No,No,5289,11,0,24,Female,Medical,0.77,0.41,0.46,0.44,0.45,3.0
V0530,R034,Butler,Georgian,279,77,1,Yes,No,2967,40,0,39,Male,Scientist,0.48,0.57,0.55,0.64,0.05,2.5
V0486,R047,Sartoria Lamberti,Italian,147,39,2,Yes,No,5986,28,0,56,Female,Scientist,0.68,0.26,0.33,0.62,0.37,3.5
V0664,R018,La Marée,Asian,67,56,2,No,No,5289,11,0,63,Male,Scientist,0.8,0.68,0.29,0.59,0.51,3.0
V0191,R032,Expedition,Asian,155,146,1,No,No,4513,30,0,18,Female,IT Specialist,0.62,0.49,0.65,0.55,0.67,2.5
V0011,R028,L.E.S.,Author's,194,73,3,No,No,5713,23,0,42,Male,IT Specialist,0.56,0.74,0.53,0.5,0.19,1.0
V0843,R015,Big Wine Freaks,Fusion,136,36,2,No,No,5540,22,0,38,Male,Finance,0.48,0.54,0.27,0.58,0.03,2.5
V0906,R044,Pushkin,Mediterranean,532,39,1,Yes,No,5211,94,0,26,Male,Medical,0.46,0.36,0.61,0.48,0.4,4.5
V0445,R049,Margarita Bistro,Georgian,266,63,3,No,No,3019,49,0,28,Male,Scientist,0.69,0.41,0.57,0.58,0.5,3.0
V0308,R036,Volna,Georgian,254,48,1,Yes,Yes,3387,46,0,53,Male,Service Worker,0.64,0.29,0.39,0.72,0.51,3.0
V0418,R050,Probka na Tsvetnom,Author's,173,37,2,Yes,Yes,3768,27,0,63,Male,Scientist,0.49,0.31,0.36,0.63,0.3,2.5
V0875,R014,Onest,Author's,190,51,1,Yes,No,5936,38,0,23,Male,Entrepreneur,0.62,0.46,0.56,0.41,0.37,1.0
V0211,R010,Cafe Pushkin,Italian,144,63,3,No,No,3361,20,0,24,Male,Service Worker,0.65,0.48,0.93,0.84,0.4,2.5
V0834,R008,Biologie,Asian,96,53,2,Yes,Yes,3185,5,0,52,Male,Manager,0.74,0.61,0.35,0.44,0.62,3.0
V1000,R002,Artest Chef’s Table,Japanese,160,121,1,No,No,3285,32,0,46,Female,Service Worker,0.51,0.56,0.58,0.47,0.7,2.5
V0811,R026,Grace Bistro,Japanese,77,50,2,Yes,No,9397,19,0,43,Male,Creative,0.64,0.56,0.28,0.5,0.35,1.5
V0257,R026,Grace Bistro,Japanese,77,50,2,Yes,No,9397,19,0,58,Female,Scientist,0.31,0.52,0.61,0.47,0.39,3.0
V0990,R050,Probka na Tsvetnom,Author's,173,37,2,Yes,Yes,3768,27,0,25,Female,Manager,0.79,0.7,0.74,0.69,0.75,1.0
V0947,R006,Beluga,Georgian,424,64,3,Yes,Yes,6502,72,0,18,Female,Entrepreneur,0.3,0.7,0.38,0.52,0.0,3.0
V0435,R045,Gvidon,Georgian,329,94,1,Yes,No,5898,58,0,42,Female,Creative,0.7,0.63,0.59,0.46,0.59,2.5
V0092,R002,Artest Chef’s Table,Japanese,160,121,1,No,No,3285,32,0,56,Female,Service Worker,0.64,0.4,0.54,0.53,0.62,2.0
V0897,R037,Gastronome,Fusion,237,68,2,No,No,5618,43,0,50,Female,Scientist,0.41,0.47,0.53,0.56,0.27,3.0
V0670,R006,Beluga,Georgian,424,64,3,Yes,Yes,6502,72,0,45,Female,Finance,0.69,0.5,0.64,0.66,0.43,4.0
V0572,R022,Severyane,Fusion,161,86,1,Yes,Yes,5170,29,1,18,Female,Entrepreneur,0.52,0.48,0.51,0.64,0.62,4.0
V0742,R003,White Rabbit,Author's,392,55,1,Yes,No,5149,64,0,55,Male,Service Worker,0.35,0.3,0.34,0.58,0.85,1.0
V0163,R045,Gvidon,Georgian,329,94,1,Yes,No,5898,58,0,27,Female,Finance,0.49,0.78,0.59,0.8,0.35,2.5
V0027,R009,Sakhalin,Seafood,128,78,2,Yes,No,4288,29,0,51,Male,Entrepreneur,0.61,0.31,0.24,0.69,0.42,1.5
V0752,R011,Probka,Georgian,332,61,1,No,No,3747,57,1,44,Female,Entrepreneur,0.62,0.53,0.24,0.52,0.42,3.5
V0598,R022,Severyane,Fusion,161,86,1,Yes,Yes,5170,29,1,37,Male,Finance,0.71,0.61,0.65,0.57,0.57,4.5
V0284,R042,AQ Kitchen,Author's,162,31,1,Yes,No,2506,32,0,31,Female,Finance,0.61,0.52,0.59,0.71,0.62,1.5
V0443,R044,Pushkin,Mediterranean,532,39,1,Yes,No,5211,94,0,55,Female,Student,0.59,0.65,0.34,0.67,0.41,2.5
V0303,R002,Artest Chef’s Table,Japanese,160,121,1,No,No,3285,32,0,50,Female,Medical,0.72,0.49,0.6,0.67,0.52,4.0
V0851,R030,Dr. Zhivago,Asian,337,58,1,Yes,Yes,2952,54,0,41,Male,Service Worker,0.79,0.67,1.0,0.61,0.74,2.0
V0318,R023,Cristal Room Baccarat,French,108,79,2,Yes,No,6023,19,0,49,Male,Scientist,0.74,0.39,0.26,0.3,0.54,3.0
V0690,R021,Darbar,French,106,68,3,No,No,3143,13,0,48,Male,Finance,0.51,0.56,0.34,0.64,0.67,3.0
V0856,R004,SAVVA,Seafood,186,168,1,Yes,No,4008,27,0,44,Female,Medical,0.44,0.46,0.27,0.55,0.15,2.5
V0438,R048,Eggsellent,Seafood,143,93,2,No,Yes,3760,23,0,55,Female,Medical,0.66,0.58,0.14,0.47,0.36,3.0
V0435,R002,Artest Chef’s Table,Japanese,160,121,1,No,No,3285,32,0,42,Female,Creative,0.7,0.63,0.59,0.46,0.59,2.0
V0171,R037,Gastronome,Fusion,237,68,2,No,No,5618,43,0,45,Female,IT Specialist,0.57,0.65,0.58,0.45,0.5,3.0
V0187,R016,Padron,Mediterranean,440,60,1,Yes,No,4316,76,0,26,Male,Manager,0.6,0.8,0.84,0.48,0.38,2.5
V0289,R005,Selfie,Seafood,192,129,1,No,Yes,2810,38,0,19,Female,Scientist,0.45,0.36,0.95,0.56,0.35,2.0
V0953,R031,Natakhtari,Italian,223,63,1,No,No,3412,41,0,53,Female,Sales,0.55,0.5,0.59,0.46,0.36,3.5
V0329,R009,Sakhalin,Seafood,128,78,2,Yes,No,4288,29,0,37,Female,Sales,0.52,0.54,0.4,0.72,0.49,2.0
V0084,R047,Sartoria Lamberti,Italian,147,39,2,Yes,No,5986,28,0,35,Male,Scientist,0.51,0.69,0.28,0.61,0.19,3.0
V0989,R012,Maya,Italian,215,48,2,No,Yes,5227,40,1,44,Female,Manager,0.67,0.65,0.32,0.51,0.19,4.0
V1000,R017,15 Kitchen + Bar,Mediterranean,231,101,1,Yes,Yes,1667,28,0,46,Female,Service Worker,0.51,0.56,0.58,0.47,0.7,3.0
V0782,R009,Sakhalin,Seafood,128,78,2,Yes,No,4288,29,0,49,Male,Student,0.73,0.33,0.66,0.62,0.41,1.5
V0844,R017,15 Kitchen + Bar,Mediterranean,231,101,1,Yes,Yes,1667,28,0,58,Female,Manager,0.48,0.56,0.39,0.74,0.62,3.5
V0448,R022,Severyane,Fusion,161,86,1,Yes,Yes,5170,29,1,27,Male,IT Specialist,0.59,0.29,0.51,0.79,0.31,3.5
V0764,R028,L.E.S.,Author's,194,73,3,No,No,5713,23,0,39,Female,Student,0.48,0.32,0.64,0.61,0.69,1.0
V0102,R002,Artest Chef’s Table,Japanese,160,121,1,No,No,3285,32,0,61,Male,Creative,0.68,0.77,0.41,0.55,0.56,2.5
V0568,R041,Aist,Mediterranean,127,59,1,No,No,5174,19,0,49,Male,Entrepreneur,0.64,0.15,0.39,0.57,0.36,2.0
V0850,R007,Grand Cru,Italian,227,46,2,No,No,5496,38,1,43,Male,Finance,0.61,0.53,0.5,0.55,0.63,4.5
V0601,R027,Wine & Crab,Russian,274,46,2,Yes,No,2744,44,0,50,Female,Manager,0.49,0.67,0.53,0.58,0.26,2.5
V0636,R016,Padron,Mediterranean,440,60,1,Yes,No,4316,76,0,38,Female,Medical,0.83,0.71,0.7,0.71,0.52,4.0
V0371,R001,Twins Garden,Seafood,136,54,1,Yes,No,5306,32,0,61,Female,Finance,0.27,0.35,0.54,0.56,0.47,2.5
V0283,R006,Beluga,Georgian,424,64,3,Yes,Yes,6502,72,0,24,Male,Sales,0.51,0.48,0.45,0.59,0.3,3.5
V0088,R017,15 Kitchen + Bar,Mediterranean,231,101,1,Yes,Yes,1667,28,0,57,Female,Service Worker,0.45,0.47,0.75,0.5,0.15,2.5
V0793,R001,Twins Garden,Seafood,136,54,1,Yes,No,5306,32,0,53,Female,Finance,0.6,0.57,0.3,0.6,0.7,2.0
V0804,R013,Sage,Georgian,220,69,2,Yes,No,5858,43,0,61,Female,Medical,0.74,0.83,0.37,0.7,0.19,2.5
V0323,R021,Darbar,French,106,68,3,No,No,3143,13,0,19,Female,Medical,0.48,0.94,0.49,0.59,0.37,3.5
V0051,R043,Pavilion,Asian,96,110,3,Yes,No,3855,13,0,43,Male,Sales,0.45,0.66,0.46,0.63,0.58,3.5
V0743,R011,Probka,Georgian,332,61,1,No,No,3747,57,1,22,Female,IT Specialist,0.83,0.38,0.29,0.57,0.75,4.5
V0577,R005,Selfie,Seafood,192,129,1,No,Yes,2810,38,0,30,Female,Creative,0.79,0.54,0.36,0.69,0.29,2.0
V0580,R036,Volna,Georgian,254,48,1,Yes,Yes,3387,46,0,32,Male,Service Worker,0.53,0.33,0.6,0.55,0.41,2.5
V0157,R035,Avocado Queen,Georgian,271,72,2,No,Yes,4157,57,0,31,Male,Entrepreneur,0.61,0.77,0.31,0.65,0.52,3.0
V0656,R042,AQ Kitchen,Author's,162,31,1,Yes,No,2506,32,0,30,Male,Creative,0.72,0.64,0.53,0.7,0.91,1.0
V0691,R039,Fahrenheit,Georgian,154,84,1,No,Yes,4056,31,1,57,Male,Student,0.68,0.82,0.32,0.72,0.5,4.0
V0895,R035,Avocado Queen,Georgian,271,72,2,No,Yes,4157,57,0,54,Female,IT Specialist,0.66,0.53,0.51,0.46,0.55,3.0
V0859,R039,Fahrenheit,Georgian,154,84,1,No,Yes,4056,31,1,61,Male,Medical,0.56,0.83,0.73,0.52,0.43,5.0
V0518,R001,Twins Garden,Seafood,136,54,1,Yes,No,5306,32,0,55,Male,Entrepreneur,0.81,0.77,0.57,0.77,0.47,1.5
V0145,R030,Dr. Zhivago,Asian,337,58,1,Yes,Yes,2952,54,0,59,Female,Finance,0.68,0.56,0.66,0.87,0.6,3.5
V0452,R041,Aist,Mediterranean,127,59,1,No,No,5174,19,0,64,Male,Student,0.44,0.1,0.31,0.67,0.4,3.0
V0169,R002,Artest Chef’s Table,Japanese,160,121,1,No,No,3285,32,0,31,Female,Service Worker,0.92,0.5,0.38,0.8,0.57,2.0
V0807,R046,Harvest,Japanese,103,150,1,No,No,5453,13,0,26,Female,Sales,0.47,0.52,0.58,0.7,0.57,2.0
V0327,R022,Severyane,Fusion,161,86,1,Yes,Yes,5170,29,1,64,Female,IT Specialist,0.43,0.58,0.66,0.68,0.54,4.5
V0705,R001,Twins Garden,Seafood,136,54,1,Yes,No,5306,32,0,60,Male,Medical,0.74,0.64,0.28,0.66,0.57,2.0
V0170,R040,Alice,Fusion,149,71,1,Yes,No,2637,23,2,31,Female,Scientist,0.52,0.37,0.55,0.62,0.57,5.0
V0646,R018,La Marée,Asian,67,56,2,No,No,5289,11,0,45,Female,Medical,0.56,0.38,0.58,0.59,0.36,2.5
V0581,R038,Corner Cafe,Author's,175,125,2,Yes,No,5889,21,0,54,Male,IT Specialist,0.56,0.47,0.61,0.6,0.63,1.5
V0584,R045,Gvidon,Georgian,329,94,1,Yes,No,5898,58,0,43,Female,IT Specialist,0.88,0.59,0.55,0.72,0.49,3.0
V0711,R041,Aist,Mediterranean,127,59,1,No,No,5174,19,0,48,Male,Scientist,0.87,0.34,0.4,0.47,0.59,3.0
V0389,R005,Selfie,Seafood,192,129,1,No,Yes,2810,38,0,27,Female,IT Specialist,0.42,0.52,0.36,0.57,0.42,2.5
V0988,R023,Cristal Room Baccarat,French,108,79,2,Yes,No,6023,19,0,39,Female,Sales,0.44,0.83,0.8,0.8,0.54,3.0
V0124,R015,Big Wine Freaks,Fusion,136,36,2,No,No,5540,22,0,34,Male,Medical,0.33,0.78,0.59,0.7,0.48,3.0
V0591,R048,Eggsellent,Seafood,143,93,2,No,Yes,3760,23,0,29,Female,Entrepreneur,0.6,0.64,0.06,0.61,0.42,2.0
V0839,R011,Probka,Georgian,332,61,1,No,No,3747,57,1,44,Male,Scientist,0.43,0.37,0.35,0.7,0.51,4.5
V0241,R019,BOLSHOI,Italian,256,89,3,Yes,No,5882,47,0,31,Male,Student,0.4,0.23,0.48,0.63,0.75,3.0
V0120,R017,15 Kitchen + Bar,Mediterranean,231,101,1,Yes,Yes,1667,28,0,50,Male,Sales,0.36,0.45,0.31,0.67,0.52,4.0
V0805,R017,15 Kitchen + Bar,Mediterranean,231,101,1,Yes,Yes,1667,28,0,29,Male,Student,0.48,0.54,0.77,0.59,0.55,2.5
V0566,R021,Darbar,French,106,68,3,No,No,3143,13,0,52,Male,Sales,0.64,0.38,0.64,0.47,0.43,3.0
V0452,R012,Maya,Italian,215,48,2,No,Yes,5227,40,1,64,Male,Student,0.44,0.1,0.31,0.67,0.4,4.0
V0402,R015,Big Wine Freaks,Fusion,136,36,2,No,No,5540,22,0,53,Male,Student,0.77,0.66,0.58,0.53,0.23,2.0
V0732,R044,Pushkin,Mediterranean,532,39,1,Yes,No,5211,94,0,35,Female,Service Worker,0.48,0.51,0.4,0.71,0.22,2.5
V0855,R012,Maya,Italian,215,48,2,No,Yes,5227,40,1,28,Male,Service Worker,0.64,0.6,0.28,0.68,0.4,4.5
V0977,R018,La Marée,Asian,67,56,2,No,No,5289,11,0,61,Female,Creative,0.56,0.78,0.38,0.55,0.55,2.5
V0374,R001,Twins Garden,Seafood,136,54,1,Yes,No,5306,32,0,59,Female,Manager,0.61,0.48,0.42,0.67,0.58,1.0
V0867,R013,Sage,Georgian,220,69,2,Yes,No,5858,43,0,60,Male,Manager,0.46,0.59,0.45,0.49,0.46,2.0
V0633,R030,Dr. Zhivago,Asian,337,58,1,Yes,Yes,2952,54,0,56,Female,Sales,0.61,0.91,0.48,0.53,0.67,4.0
V0966,R047,Sartoria Lamberti,Italian,147,39,2,Yes,No,5986,28,0,36,Male,Finance,0.82,0.52,0.66,0.59,0.43,3.0
V0353,R005,Selfie,Seafood,192,129,1,No,Yes,2810,38,0,34,Female,Scientist,0.52,0.38,0.45,0.61,0.22,2.5
V0668,R005,Selfie,Seafood,192,129,1,No,Yes,2810,38,0,31,Male,Medical,0.63,0.47,0.55,0.56,0.43,3.0
V0818,R022,Severyane,Fusion,161,86,1,Yes,Yes,5170,29,1,49,Female,Finance,0.71,0.62,0.41,0.84,0.44,5.0
V0255,R035,Avocado Queen,Georgian,271,72,2,No,Yes,4157,57,0,39,Male,IT Specialist,0.38,0.73,0.59,0.59,0.29,3.5
V0122,R034,Butler,Georgian,279,77,1,Yes,No,2967,40,0,42,Male,Student,0.54,0.62,0.34,0.63,0.86,2.5
V0029,R005,Selfie,Seafood,192,129,1,No,Yes,2810,38,0,57,Male,Service Worker,0.65,0.5,0.37,0.44,0.32,1.5
V0075,R015,Big Wine Freaks,Fusion,136,36,2,No,No,5540,22,0,33,Female,IT Specialist,0.55,0.41,0.59,0.51,0.5,3.0
V0658,R007,Grand Cru,Italian,227,46,2,No,No,5496,38,1,53,Male,Creative,0.65,0.62,0.49,0.67,0.53,4.0
V0470,R011,Probka,Georgian,332,61,1,No,No,3747,57,1,38,Male,Medical,0.84,0.66,0.63,0.72,0.66,4.5
V0580,R034,Butler,Georgian,279,77,1,Yes,No,2967,40,0,32,Male,Service Worker,0.53,0.33,0.6,0.55,0.41,2.0
V0726,R018,La Marée,Asian,67,56,2,No,No,5289,11,0,55,Male,Medical,0.78,0.43,0.68,0.63,0.71,3.0
V0533,R008,Biologie,Asian,96,53,2,Yes,Yes,3185,5,0,56,Male,Medical,0.68,0.48,0.63,0.64,0.28,3.5
V0274,R048,Eggsellent,Seafood,143,93,2,No,Yes,3760,23,0,47,Female,Finance,0.77,0.73,0.48,0.48,0.27,2.5
V0052,R012,Maya,Italian,215,48,2,No,Yes,5227,40,1,23,Male,Scientist,0.6,0.66,0.36,0.44,0.2,5.0
V0229,R030,Dr. Zhivago,Asian,337,58,1,Yes,Yes,2952,54,0,39,Male,Service Worker,0.64,0.55,0.54,0.71,0.58,3.0
V0644,R004,SAVVA,Seafood,186,168,1,Yes,No,4008,27,0,62,Male,Service Worker,0.77,0.74,0.33,0.59,0.63,1.0
V0350,R013,Sage,Georgian,220,69,2,Yes,No,5858,43,0,35,Male,Manager,0.72,0.42,0.46,0.71,0.84,2.0
V0105,R043,Pavilion,Asian,96,110,3,Yes,No,3855,13,0,60,Male,Medical,0.5,0.58,0.62,0.43,0.34,3.5
V0060,R012,Maya,Italian,215,48,2,No,Yes,5227,40,1,57,Male,Scientist,0.65,0.53,0.54,0.45,0.31,5.0
V0492,R033,Assunta Madre,Russian,282,54,3,Yes,No,3981,45,0,23,Female,Sales,0.47,0.66,0.78,0.55,0.47,3.0
V0507,R047,Sartoria Lamberti,Italian,147,39,2,Yes,No,5986,28,0,55,Male,Creative,0.47,0.65,0.63,0.67,0.37,2.5
V0016,R035,Avocado Queen,Georgian,271,72,2,No,Yes,4157,57,0,64,Female,IT Specialist,0.56,0.5,0.85,0.66,0.15,3.0
V0791,R040,Alice,Fusion,149,71,1,Yes,No,2637,23,2,63,Female,Student,0.37,0.81,0.29,0.64,0.16,4.0
V0923,R036,Volna,Georgian,254,48,1,Yes,Yes,3387,46,0,20,Female,Sales,0.48,0.53,0.63,0.55,0.69,4.0
V0204,R030,Dr. Zhivago,Asian,337,58,1,Yes,Yes,2952,54,0,47,Male,Medical,0.81,0.45,0.56,0.43,0.39,3.5
V0486,R008,Biologie,Asian,96,53,2,Yes,Yes,3185,5,0,56,Female,Scientist,0.68,0.26,0.33,0.62,0.37,3.5
V0190,R011,Probka,Georgian,332,61,1,No,No,3747,57,1,48,Male,Creative,0.77,0.47,0.61,0.64,0.35,3.5
V0579,R026,Grace Bistro,Japanese,77,50,2,Yes,No,9397,19,0,51,Female,Student,0.71,0.39,0.46,0.56,0.56,2.0
V0138,R033,Assunta Madre,Russian,282,54,3,Yes,No,3981,45,0,39,Male,Scientist,0.84,0.39,0.82,0.49,0.52,3.0
V0963,R027,Wine & Crab,Russian,274,46,2,Yes,No,2744,44,0,54,Female,Service Worker,0.4,0.71,0.41,0.52,0.41,2.0
V0630,R040,Alice,Fusion,149,71,1,Yes,No,2637,23,2,34,Male,Service Worker,0.72,0.27,0.28,0.53,0.11,3.5
V0733,R005,Selfie,Seafood,192,129,1,No,Yes,2810,38,0,21,Male,Finance,0.48,0.7,0.66,0.5,0.75,2.5
V0805,R027,Wine & Crab,Russian,274,46,2,Yes,No,2744,44,0,29,Male,Student,0.48,0.54,0.77,0.59,0.55,2.0
V0143,R033,Assunta Madre,Russian,282,54,3,Yes,No,3981,45,0,32,Male,Finance,0.51,0.6,0.26,0.53,0.36,3.0
V0449,R012,Maya,Italian,215,48,2,No,Yes,5227,40,1,62,Male,Finance,0.47,0.4,0.65,0.52,0.42,5.0
V0832,R050,Probka na Tsvetnom,Author's,173,37,2,Yes,Yes,3768,27,0,35,Female,Service Worker,0.54,0.62,0.73,0.59,0.59,1.0
V0792,R023,Cristal Room Baccarat,French,108,79,2,Yes,No,6023,19,0,20,Male,Entrepreneur,0.76,0.77,0.2,0.87,0.25,1.5
V0125,R044,Pushkin,Mediterranean,532,39,1,Yes,No,5211,94,0,63,Female,Creative,0.37,0.82,0.47,0.52,0.36,3.0
V0189,R021,Darbar,French,106,68,3,No,No,3143,13,0,30,Female,IT Specialist,0.5,0.71,0.27,0.57,0.56,2.5
V0667,R038,Corner Cafe,Author's,175,125,2,Yes,No,5889,21,0,18,Female,Student,0.55,0.48,0.76,0.49,0.58,1.0
V0020,R012,Maya,Italian,215,48,2,No,Yes,5227,40,1,44,Female,Manager,0.8,0.63,0.56,0.5,0.45,4.0
V0346,R007,Grand Cru,Italian,227,46,2,No,No,5496,38,1,59,Female,Medical,0.62,0.71,0.43,0.73,0.86,4.5
V0890,R038,Corner Cafe,Author's,175,125,2,Yes,No,5889,21,0,57,Male,Creative,0.47,0.58,0.18,0.55,0.53,1.0
V0724,R041,Aist,Mediterranean,127,59,1,No,No,5174,19,0,28,Female,Medical,0.44,0.6,0.52,0.6,0.21,2.5
V0109,R023,Cristal Room Baccarat,French,108,79,2,Yes,No,6023,19,0,55,Female,Sales,0.78,0.55,0.46,0.54,0.24,3.0
V0923,R043,Pavilion,Asian,96,110,3,Yes,No,3855,13,0,20,Female,Sales,0.48,0.53,0.63,0.55,0.69,3.0
V0365,R040,Alice,Fusion,149,71,1,Yes,No,2637,23,2,50,Male,Entrepreneur,0.49,0.72,0.73,0.73,0.31,4.5
V0069,R005,Selfie,Seafood,192,129,1,No,Yes,2810,38,0,29,Male,Entrepreneur,0.59,0.74,0.49,0.59,0.44,2.0
V0309,R006,Beluga,Georgian,424,64,3,Yes,Yes,6502,72,0,62,Female,Creative,0.73,0.5,0.74,0.63,0.62,3.5
V0562,R011,Probka,Georgian,332,61,1,No,No,3747,57,1,36,Female,Sales,0.83,0.61,0.46,0.49,0.66,4.0
V0083,R010,Cafe Pushkin,Italian,144,63,3,No,No,3361,20,0,41,Female,Service Worker,0.68,0.7,0.27,0.75,0.36,2.5
V0912,R032,Expedition,Asian,155,146,1,No,No,4513,30,0,47,Female,Scientist,0.56,0.53,0.24,0.74,0.47,3.5
V0122,R008,Biologie,Asian,96,53,2,Yes,Yes,3185,5,0,42,Male,Student,0.54,0.62,0.34,0.63,0.86,3.5
V0820,R042,AQ Kitchen,Author's,162,31,1,Yes,No,2506,32,0,64,Male,Sales,0.56,0.35,0.64,0.71,0.46,2.0
V0718,R017,15 Kitchen + Bar,Mediterranean,231,101,1,Yes,Yes,1667,28,0,35,Female,IT Specialist,0.73,0.65,0.43,0.73,0.24,3.5
V0474,R011,Probka,Georgian,332,61,1,No,No,3747,57,1,46,Male,Service Worker,0.43,0.25,0.79,0.42,0.72,3.5
V0263,R035,Avocado Queen,Georgian,271,72,2,No,Yes,4157,57,0,40,Female,Entrepreneur,0.45,0.48,0.65,0.49,0.35,3.0
V0943,R025,Technikum,Author's,132,54,2,Yes,No,5274,16,0,55,Female,Medical,0.55,0.44,0.47,0.38,0.64,1.5
V0448,R005,Selfie,Seafood,192,129,1,No,Yes,2810,38,0,27,Male,IT Specialist,0.59,0.29,0.51,0.79,0.31,2.0
V0154,R024,Pinch,Fusion,125,73,1,Yes,No,2893,13,0,42,Male,Entrepreneur,0.76,0.78,0.34,0.56,0.17,2.0
V0493,R040,Alice,Fusion,149,71,1,Yes,No,2637,23,2,40,Male,Creative,0.92,0.57,0.5,0.6,0.53,4.5
V0410,R029,Chemodan,Italian,102,48,1,Yes,No,4062,19,0,35,Male,Finance,0.68,0.32,0.55,0.39,0.83,3.5
V0453,R013,Sage,Georgian,220,69,2,Yes,No,5858,43,0,25,Female,Medical,0.62,0.37,0.59,0.6,0.46,3.0
V0687,R023,Cristal Room Baccarat,French,108,79,2,Yes,No,6023,19,0,39,Male,Medical,0.73,0.48,0.12,0.71,0.43,2.5
V0266,R023,Cristal Room Baccarat,French,108,79,2,Yes,No,6023,19,0,28,Male,Creative,0.69,0.38,0.62,0.66,0.25,2.0
V0202,R010,Cafe Pushkin,Italian,144,63,3,No,No,3361,20,0,29,Female,IT Specialist,0.68,0.24,0.35,0.63,0.01,3.0
V0722,R025,Technikum,Author's,132,54,2,Yes,No,5274,16,0,60,Female,Service Worker,0.76,0.35,0.43,0.68,0.25,1.0
V0210,R040,Alice,Fusion,149,71,1,Yes,No,2637,23,2,27,Male,Sales,0.35,0.55,0.48,0.45,0.59,5.0
V0051,R042,AQ Kitchen,Author's,162,31,1,Yes,No,2506,32,0,43,Male,Sales,0.45,0.66,0.46,0.63,0.58,1.5
V0365,R021,Darbar,French,106,68,3,No,No,3143,13,0,50,Male,Entrepreneur,0.49,0.72,0.73,0.73,0.31,2.0
V0766,R004,SAVVA,Seafood,186,168,1,Yes,No,4008,27,0,27,Female,Finance,0.74,0.62,0.72,0.58,0.56,2.5
V0851,R029,Chemodan,Italian,102,48,1,Yes,No,4062,19,0,41,Male,Service Worker,0.79,0.67,1.0,0.61,0.74,2.0
V0485,R004,SAVVA,Seafood,186,168,1,Yes,No,4008,27,0,51,Male,Sales,0.15,0.54,0.27,0.48,0.19,1.5
V0680,R018,La Marée,Asian,67,56,2,No,No,5289,11,0,61,Female,Student,0.62,0.65,0.75,0.43,0.83,2.0
